image_id,class_id,x_center,y_center,width,height
CCTV01^20260318-110000-20260318-120000_000655.txt,10,0.642016,0.465139,0.047469,0.134722
CCTV01^20260318-110000-20260318-120000_000655.txt,10,0.834379,0.791875,0.198586,0.383194
CCTV01^20260318-110000-20260318-120000_000655.txt,10,0.703691,0.522639,0.059883,0.226111
CCTV01^20260318-110000-20260318-120000_000655.txt,3,0.32448,0.826917,0.068133,0.139139
CCTV01^20260318-110000-20260318-120000_000655.txt,3,0.257344,0.82884,0.047656,0.132681
CCTV01^20260318-110000-20260318-120000_000655.txt,3,0.172293,0.851576,0.068805,0.132681
CCTV01^20260318-110000-20260318-120000_000655.txt,3,0.22923,0.739347,0.042523,0.097583
CCTV01^20260318-110000-20260318-120000_000655.txt,12,0.287965,0.708819,0.046102,0.118028
CCTV01^20260318-110000-20260318-120000_000655.txt,11,0.130703,0.703028,0.129219,0.159611
CCTV01^20260318-110000-20260318-120000_000655.txt,10,0.309883,0.572569,0.161328,0.209306
CCTV01^20260318-110000-20260318-120000_000655.txt,5,0.226664,0.942847,0.075891,0.114306
CCTV01^20260318-110000-20260318-120000_000655.txt,5,0.481582,0.446271,0.044805,0.063292
CCTV01^20260318-110000-20260318-120000_000655.txt,5,0.526332,0.878826,0.059836,0.191292
CCTV01^20260318-110000-20260318-120000_000656.txt,10,0.700777,0.528458,0.059211,0.239139
CCTV01^20260318-110000-20260318-120000_000656.txt,10,0.640547,0.466132,0.048281,0.156153
CCTV01^20260318-110000-20260318-120000_000656.txt,10,0.318648,0.5615,0.157031,0.201444
CCTV01^20260318-110000-20260318-120000_000656.txt,11,0.179934,0.632257,0.116117,0.159625
CCTV01^20260318-110000-20260318-120000_000656.txt,5,0.485285,0.448111,0.039898,0.070167
CCTV01^20260318-110000-20260318-120000_000656.txt,1,0.671664,0.839715,0.017609,0.063208
CCTV01^20260318-110000-20260318-120000_000656.txt,5,0.228344,0.929812,0.078781,0.140375
CCTV01^20260318-110000-20260318-120000_000656.txt,5,0.516039,0.859382,0.064453,0.180708
CCTV01^20260318-110000-20260318-120000_000656.txt,3,0.321914,0.804194,0.064453,0.127444
CCTV01^20260318-110000-20260318-120000_000656.txt,3,0.259867,0.826243,0.052078,0.115819
CCTV01^20260318-110000-20260318-120000_000656.txt,3,0.177031,0.834701,0.064453,0.127431
CCTV01^20260318-110000-20260318-120000_000656.txt,10,0.836938,0.789951,0.198625,0.397514
CCTV01^20260318-110000-20260318-120000_000657.txt,3,0.257934,0.806986,0.053508,0.122972
CCTV01^20260318-110000-20260318-120000_000657.txt,3,0.320844,0.804722,0.064453,0.127444
CCTV01^20260318-110000-20260318-120000_000657.txt,5,0.525234,0.872285,0.064453,0.180708
CCTV01^20260318-110000-20260318-120000_000657.txt,10,0.839836,0.790583,0.198625,0.3975
CCTV01^20260318-110000-20260318-120000_000657.txt,10,0.355129,0.524549,0.144586,0.187292
CCTV01^20260318-110000-20260318-120000_000657.txt,10,0.642383,0.460958,0.044609,0.149694
CCTV01^20260318-110000-20260318-120000_000657.txt,10,0.692426,0.514833,0.06432,0.227556
CCTV01^20260318-110000-20260318-120000_000657.txt,5,0.486652,0.445264,0.043727,0.064472
CCTV01^20260318-110000-20260318-120000_000657.txt,5,0.228781,0.92634,0.078781,0.140375
CCTV01^20260318-110000-20260318-120000_000657.txt,3,0.229617,0.719875,0.050953,0.083917
CCTV01^20260318-110000-20260318-120000_000657.txt,3,0.181484,0.821236,0.064453,0.127444
CCTV01^20260318-110000-20260318-120000_000659.txt,3,0.194391,0.80291,0.052594,0.112458
CCTV01^20260318-110000-20260318-120000_000659.txt,5,0.522641,0.8795,0.064453,0.202083
CCTV01^20260318-110000-20260318-120000_000659.txt,5,0.240746,0.885312,0.073195,0.202097
CCTV01^20260318-110000-20260318-120000_000659.txt,0,0.327172,0.83784,0.036531,0.069792
CCTV01^20260318-110000-20260318-120000_000659.txt,10,0.702027,0.520319,0.060477,0.224639
CCTV01^20260318-110000-20260318-120000_000659.txt,10,0.833414,0.782472,0.197391,0.379778
CCTV01^20260318-110000-20260318-120000_000659.txt,10,0.404063,0.479167,0.125937,0.163611
CCTV01^20260318-110000-20260318-120000_000659.txt,10,0.107141,0.776771,0.214281,0.345903
CCTV01^20260318-110000-20260318-120000_000659.txt,3,0.258188,0.772868,0.052594,0.112458
CCTV01^20260318-110000-20260318-120000_000659.txt,3,0.250293,0.684653,0.06293,0.07375
CCTV01^20260318-110000-20260318-120000_000660.txt,3,0.263711,0.757486,0.052578,0.087806
CCTV01^20260318-110000-20260318-120000_000660.txt,10,0.417031,0.469222,0.125937,0.163611
CCTV01^20260318-110000-20260318-120000_000660.txt,10,0.699664,0.522514,0.065359,0.216361
CCTV01^20260318-110000-20260318-120000_000660.txt,3,0.321656,0.670458,0.046531,0.091583
CCTV01^20260318-110000-20260318-120000_000660.txt,10,0.839391,0.788486,0.197391,0.379778
CCTV01^20260318-110000-20260318-120000_000660.txt,10,0.103473,0.80009,0.197383,0.379764
CCTV01^20260318-110000-20260318-120000_000660.txt,5,0.239746,0.881417,0.069414,0.178556
CCTV01^20260318-110000-20260318-120000_000660.txt,5,0.521773,0.881382,0.066922,0.191958
CCTV01^20260318-110000-20260318-120000_000660.txt,3,0.407871,0.917292,0.098633,0.131528
CCTV01^20260318-110000-20260318-120000_000660.txt,0,0.324289,0.838222,0.036531,0.069806
CCTV01^20260318-110000-20260318-120000_000661.txt,3,0.28493,0.718486,0.062328,0.092472
CCTV01^20260318-110000-20260318-120000_000661.txt,5,0.249871,0.836375,0.066914,0.169472
CCTV01^20260318-110000-20260318-120000_000661.txt,10,0.121918,0.774042,0.243836,0.379778
CCTV01^20260318-110000-20260318-120000_000661.txt,10,0.440312,0.433236,0.092969,0.124639
CCTV01^20260318-110000-20260318-120000_000661.txt,10,0.638789,0.468458,0.046484,0.123083
CCTV01^20260318-110000-20260318-120000_000661.txt,10,0.707641,0.523285,0.06425,0.223708
CCTV01^20260318-110000-20260318-120000_000661.txt,10,0.857574,0.811569,0.223914,0.376861
CCTV01^20260318-110000-20260318-120000_000661.txt,5,0.527305,0.885153,0.066922,0.191944
CCTV01^20260318-110000-20260318-120000_000661.txt,3,0.376543,0.882903,0.105352,0.145028
CCTV01^20260318-110000-20260318-120000_000661.txt,3,0.30502,0.632486,0.068086,0.064194
CCTV01^20260318-110000-20260318-120000_000663.txt,10,0.219344,0.656826,0.228031,0.269264
CCTV01^20260318-110000-20260318-120000_000663.txt,5,0.258602,0.792542,0.066922,0.151028
CCTV01^20260318-110000-20260318-120000_000663.txt,5,0.525242,0.878812,0.066922,0.185903
CCTV01^20260318-110000-20260318-120000_000663.txt,5,0.770871,0.605424,0.05107,0.110264
CCTV01^20260318-110000-20260318-120000_000663.txt,3,0.807691,0.609319,0.040867,0.103417
CCTV01^20260318-110000-20260318-120000_000663.txt,3,0.761598,0.712556,0.055555,0.119889
CCTV01^20260318-110000-20260318-120000_000663.txt,10,0.474531,0.415444,0.102453,0.134472
CCTV01^20260318-110000-20260318-120000_000663.txt,10,0.886008,0.830153,0.226891,0.339694
CCTV01^20260318-110000-20260318-120000_000663.txt,10,0.699449,0.537604,0.05718,0.241181
CCTV01^20260318-110000-20260318-120000_000664.txt,5,0.259961,0.783083,0.064375,0.152444
CCTV01^20260318-110000-20260318-120000_000664.txt,5,0.523672,0.881257,0.064375,0.184986
CCTV01^20260318-110000-20260318-120000_000664.txt,3,0.818328,0.628736,0.038656,0.085028
CCTV01^20260318-110000-20260318-120000_000664.txt,3,0.751547,0.542951,0.031594,0.078264
CCTV01^20260318-110000-20260318-120000_000664.txt,3,0.349133,0.842944,0.090484,0.119889
CCTV01^20260318-110000-20260318-120000_000664.txt,3,0.744426,0.763431,0.058852,0.127583
CCTV01^20260318-110000-20260318-120000_000664.txt,10,0.874199,0.831125,0.188008,0.33775
CCTV01^20260318-110000-20260318-120000_000664.txt,10,0.251266,0.621924,0.189656,0.241181
CCTV01^20260318-110000-20260318-120000_000664.txt,10,0.701902,0.568604,0.066977,0.256681
CCTV01^20260318-110000-20260318-120000_000665.txt,5,0.524305,0.881229,0.064375,0.184986
CCTV01^20260318-110000-20260318-120000_000665.txt,5,0.778887,0.644569,0.049883,0.131139
CCTV01^20260318-110000-20260318-120000_000665.txt,5,0.263098,0.77466,0.056773,0.144569
CCTV01^20260318-110000-20260318-120000_000665.txt,3,0.342609,0.836368,0.090484,0.119875
CCTV01^20260318-110000-20260318-120000_000665.txt,10,0.706324,0.601382,0.072664,0.289181
CCTV01^20260318-110000-20260318-120000_000665.txt,10,0.294355,0.59859,0.171055,0.256681
CCTV01^20260318-110000-20260318-120000_000667.txt,10,0.742516,0.774271,0.139656,0.417014
CCTV01^20260318-110000-20260318-120000_000667.txt,5,0.522047,0.872882,0.064375,0.184986
CCTV01^20260318-110000-20260318-120000_000667.txt,10,0.374613,0.508868,0.140148,0.184764
CCTV01^20260318-110000-20260318-120000_000667.txt,5,0.269848,0.736611,0.06218,0.135667
CCTV01^20260318-110000-20260318-120000_000667.txt,7,0.270211,0.887153,0.114734,0.139611
CCTV01^20260318-110000-20260318-120000_000667.txt,6,0.658168,0.530951,0.053289,0.154431
CCTV01^20260318-110000-20260318-120000_000667.txt,5,0.791059,0.689896,0.054914,0.146042
CCTV01^20260318-110000-20260318-120000_000667.txt,3,0.176777,0.705472,0.090477,0.119889
CCTV01^20260318-110000-20260318-120000_000668.txt,3,0.332605,0.806715,0.076648,0.093431
CCTV01^20260318-110000-20260318-120000_000668.txt,10,0.773168,0.814014,0.171789,0.371972
CCTV01^20260318-110000-20260318-120000_000668.txt,5,0.524969,0.881965,0.064375,0.184986
CCTV01^20260318-110000-20260318-120000_000668.txt,5,0.28116,0.701583,0.06218,0.135667
CCTV01^20260318-110000-20260318-120000_000668.txt,10,0.416574,0.459569,0.108727,0.145861
CCTV01^20260318-110000-20260318-120000_000668.txt,7,0.246855,0.853382,0.101602,0.134347
CCTV01^20260318-110000-20260318-120000_000668.txt,6,0.662555,0.556889,0.070047,0.168722
CCTV01^20260318-110000-20260318-120000_000669.txt,10,0.785586,0.823333,0.187891,0.353333
CCTV01^20260318-110000-20260318-120000_000669.txt,10,0.121301,0.807368,0.158648,0.373319
CCTV01^20260318-110000-20260318-120000_000669.txt,6,0.670969,0.565299,0.076656,0.177736
CCTV01^20260318-110000-20260318-120000_000669.txt,5,0.524969,0.879368,0.064375,0.184986
CCTV01^20260318-110000-20260318-120000_000669.txt,5,0.302703,0.654861,0.068031,0.1175
CCTV01^20260318-110000-20260318-120000_000669.txt,7,0.243953,0.850201,0.092875,0.135708
CCTV01^20260318-110000-20260318-120000_000671.txt,5,0.523508,0.879368,0.064375,0.184986
CCTV01^20260318-110000-20260318-120000_000671.txt,5,0.316211,0.632764,0.070234,0.11225
CCTV01^20260318-110000-20260318-120000_000671.txt,5,0.908207,0.771667,0.084836,0.164167
CCTV01^20260318-110000-20260318-120000_000671.txt,10,0.805262,0.847646,0.208227,0.304708
CCTV01^20260318-110000-20260318-120000_000671.txt,6,0.677883,0.591271,0.081734,0.185514
CCTV01^20260318-110000-20260318-120000_000671.txt,3,0.690301,0.778813,0.048883,0.123292
CCTV01^20260318-110000-20260318-120000_000671.txt,3,0.83302,0.715854,0.048883,0.123292
CCTV01^20260318-110000-20260318-120000_000672.txt,5,0.319852,0.640583,0.070234,0.11225
CCTV01^20260318-110000-20260318-120000_000672.txt,3,0.708918,0.843,0.057633,0.159556
CCTV01^20260318-110000-20260318-120000_000672.txt,5,0.527891,0.874174,0.064375,0.184986
CCTV01^20260318-110000-20260318-120000_000672.txt,3,0.915879,0.782021,0.081211,0.153736
CCTV01^20260318-110000-20260318-120000_000672.txt,6,0.696871,0.638611,0.09218,0.21
CCTV01^20260318-110000-20260318-120000_000672.txt,10,0.205977,0.661333,0.164453,0.270944
CCTV01^20260318-110000-20260318-120000_000672.txt,10,0.455258,0.423868,0.099484,0.125597
CCTV01^20260318-110000-20260318-120000_000672.txt,10,0.669129,0.366146,0.042523,0.132153
CCTV01^20260318-110000-20260318-120000_000672.txt,6,0.908551,0.6445,0.123523,0.228222
CCTV01^20260318-110000-20260318-120000_000673.txt,5,0.321313,0.637986,0.070234,0.11225
CCTV01^20260318-110000-20260318-120000_000673.txt,5,0.524242,0.87741,0.070234,0.181014
CCTV01^20260318-110000-20260318-120000_000673.txt,3,0.872773,0.834597,0.059297,0.136917
CCTV01^20260318-110000-20260318-120000_000673.txt,3,0.953508,0.839764,0.092984,0.17575
CCTV01^20260318-110000-20260318-120000_000673.txt,10,0.204891,0.656181,0.157875,0.247639
CCTV01^20260318-110000-20260318-120000_000673.txt,6,0.695785,0.637986,0.09218,0.21
CCTV01^20260318-110000-20260318-120000_000673.txt,3,0.715492,0.863792,0.057625,0.159556
CCTV01^20260318-110000-20260318-120000_000673.txt,10,0.462207,0.421278,0.081992,0.136056
CCTV01^20260318-110000-20260318-120000_000673.txt,10,0.666203,0.366083,0.041812,0.121722
CCTV01^20260318-110000-20260318-120000_000675.txt,5,0.524242,0.876771,0.070234,0.181014
CCTV01^20260318-110000-20260318-120000_000675.txt,6,0.696512,0.648375,0.09218,0.21
CCTV01^20260318-110000-20260318-120000_000675.txt,3,0.877543,0.856007,0.067148,0.166014
CCTV01^20260318-110000-20260318-120000_000675.txt,3,0.722793,0.891049,0.067148,0.166014
CCTV01^20260318-110000-20260318-120000_000675.txt,5,0.357816,0.594514,0.071711,0.082361
CCTV01^20260318-110000-20260318-120000_000675.txt,10,0.202328,0.657458,0.157875,0.247639
CCTV01^20260318-110000-20260318-120000_000676.txt,5,0.794676,0.604924,0.046117,0.122653
CCTV01^20260318-110000-20260318-120000_000676.txt,5,0.524969,0.881965,0.070234,0.181014
CCTV01^20260318-110000-20260318-120000_000676.txt,6,0.700164,0.650972,0.092172,0.21
CCTV01^20260318-110000-20260318-120000_000676.txt,10,0.204516,0.650965,0.157875,0.247653
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.728633,0.569292,0.042266,0.076417
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.290391,0.652653,0.07375,0.086083
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.479535,0.438194,0.041711,0.049167
CCTV01^20260318-110000-20260318-120000_000724.txt,10,0.858594,0.778833,0.138437,0.417111
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.170781,0.934146,0.089688,0.126069
CCTV01^20260318-110000-20260318-120000_000724.txt,1,0.690367,0.664278,0.048328,0.091444
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.430043,0.46725,0.05243,0.05575
CCTV01^20260318-110000-20260318-120000_000724.txt,2,0.523125,0.872639,0.070625,0.191389
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.720059,0.940694,0.065664,0.118611
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.700582,0.782014,0.060555,0.139583
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.732617,0.643056,0.050859,0.099722
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.675352,0.590632,0.045391,0.088458
CCTV01^20260318-110000-20260318-120000_000724.txt,10,0.626012,0.314236,0.033633,0.096528
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.294527,0.734458,0.059227,0.094194
CCTV01^20260318-110000-20260318-120000_000724.txt,4,0.685285,0.502167,0.04807,0.092889
CCTV01^20260318-110000-20260318-120000_000724.txt,4,0.728,0.493507,0.041031,0.086597
CCTV01^20260318-110000-20260318-120000_000724.txt,1,0.130551,0.862986,0.027805,0.078194
CCTV01^20260318-110000-20260318-120000_000724.txt,0,0.171824,0.801542,0.029305,0.076139
CCTV01^20260318-110000-20260318-120000_000724.txt,1,0.257,0.827986,0.027563,0.079861
CCTV01^20260318-110000-20260318-120000_000724.txt,0,0.360586,0.895972,0.044687,0.111389
CCTV01^20260318-110000-20260318-120000_000724.txt,0,0.777344,0.672431,0.03125,0.089028
CCTV01^20260318-110000-20260318-120000_000724.txt,4,0.77332,0.590486,0.039766,0.089583
CCTV01^20260318-110000-20260318-120000_000724.txt,2,0.764883,0.889792,0.050078,0.126806
CCTV01^20260318-110000-20260318-120000_000724.txt,2,0.632074,0.471042,0.025539,0.05875
CCTV01^20260318-110000-20260318-120000_000724.txt,9,0.677371,0.349583,0.046195,0.124167
CCTV01^20260318-110000-20260318-120000_000724.txt,10,0.423852,0.403889,0.098234,0.123889
CCTV01^20260318-110000-20260318-120000_000724.txt,10,0.316922,0.489514,0.149,0.173194
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.248742,0.942569,0.077641,0.114861
CCTV01^20260318-110000-20260318-120000_000724.txt,3,0.228777,0.770278,0.073648,0.119444
CCTV01^20260318-110000-20260318-120000_000726.txt,1,0.328344,0.782424,0.033844,0.075153
CCTV01^20260318-110000-20260318-120000_000726.txt,2,0.710602,0.798076,0.057031,0.110514
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.265445,0.892285,0.079141,0.146903
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.198047,0.863403,0.07875,0.138194
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.277762,0.703583,0.087711,0.095222
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.343055,0.622014,0.055484,0.070139
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.406086,0.536639,0.045344,0.068389
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.436051,0.477361,0.049148,0.046111
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.519883,0.872764,0.083672,0.186917
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.722746,0.926181,0.079336,0.147639
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.697773,0.702021,0.055859,0.104875
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.766488,0.740236,0.064055,0.124528
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.790703,0.638597,0.087188,0.091139
CCTV01^20260318-110000-20260318-120000_000726.txt,3,0.751961,0.552368,0.050125,0.097208
CCTV01^20260318-110000-20260318-120000_000726.txt,2,0.965977,0.725611,0.068047,0.097389
CCTV01^20260318-110000-20260318-120000_000726.txt,2,0.896641,0.755931,0.0525,0.105194
CCTV01^20260318-110000-20260318-120000_000726.txt,2,0.664707,0.605736,0.033867,0.083694
CCTV01^20260318-110000-20260318-120000_000726.txt,0,0.185629,0.762563,0.03343,0.068514
CCTV01^20260318-110000-20260318-120000_000726.txt,0,0.83268,0.883576,0.039813,0.115569
CCTV01^20260318-110000-20260318-120000_000726.txt,0,0.870582,0.669972,0.040992,0.0945
CCTV01^20260318-110000-20260318-120000_000726.txt,0,0.969219,0.91,0.047422,0.126111
CCTV01^20260318-110000-20260318-120000_000726.txt,0,0.769227,0.865708,0.036891,0.129194
CCTV01^20260318-110000-20260318-120000_000726.txt,0,0.343496,0.890826,0.04668,0.132458
CCTV01^20260318-110000-20260318-120000_000726.txt,4,0.706406,0.552125,0.053281,0.102694
CCTV01^20260318-110000-20260318-120000_000726.txt,10,0.074211,0.816174,0.148422,0.367653
CCTV01^20260318-110000-20260318-120000_000726.txt,10,0.245887,0.604111,0.189148,0.243861
CCTV01^20260318-110000-20260318-120000_000726.txt,10,0.339852,0.467139,0.145187,0.1535
CCTV01^20260318-110000-20260318-120000_000726.txt,10,0.675703,0.35241,0.046875,0.119069
CCTV01^20260318-110000-20260318-120000_000726.txt,10,0.624297,0.329424,0.036109,0.100597
CCTV01^20260318-110000-20260318-120000_000726.txt,10,0.432422,0.40084,0.096562,0.127153
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.141223,0.939861,0.087555,0.120278
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.317426,0.656681,0.075023,0.08525
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.518766,0.873229,0.078859,0.198542
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.805645,0.846083,0.085633,0.153111
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.703559,0.738597,0.059398,0.10725
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.854262,0.729833,0.07593,0.125778
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.377547,0.586278,0.063547,0.061028
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.442191,0.473951,0.046742,0.051931
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.767145,0.591299,0.051711,0.110542
CCTV01^20260318-110000-20260318-120000_000727.txt,4,0.739941,0.639701,0.065508,0.133653
CCTV01^20260318-110000-20260318-120000_000727.txt,10,0.07559,0.814236,0.14882,0.371528
CCTV01^20260318-110000-20260318-120000_000727.txt,10,0.249637,0.606069,0.183961,0.249417
CCTV01^20260318-110000-20260318-120000_000727.txt,10,0.347172,0.464646,0.13425,0.147903
CCTV01^20260318-110000-20260318-120000_000727.txt,10,0.438266,0.39384,0.092062,0.118681
CCTV01^20260318-110000-20260318-120000_000727.txt,10,0.624699,0.344111,0.036117,0.106778
CCTV01^20260318-110000-20260318-120000_000727.txt,10,0.676305,0.354069,0.046922,0.12075
CCTV01^20260318-110000-20260318-120000_000727.txt,0,0.97552,0.949458,0.048961,0.098278
CCTV01^20260318-110000-20260318-120000_000727.txt,0,0.931352,0.783187,0.054531,0.113097
CCTV01^20260318-110000-20260318-120000_000727.txt,0,0.836246,0.564167,0.026289,0.065556
CCTV01^20260318-110000-20260318-120000_000727.txt,0,0.895941,0.550903,0.029039,0.066222
CCTV01^20260318-110000-20260318-120000_000727.txt,2,0.877055,0.946111,0.057828,0.107778
CCTV01^20260318-110000-20260318-120000_000727.txt,2,0.90952,0.871493,0.04857,0.105181
CCTV01^20260318-110000-20260318-120000_000727.txt,4,0.816824,0.748938,0.064148,0.122125
CCTV01^20260318-110000-20260318-120000_000727.txt,2,0.714063,0.851271,0.054984,0.138292
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.220652,0.806111,0.078914,0.112222
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.27759,0.834819,0.070148,0.117667
CCTV01^20260318-110000-20260318-120000_000727.txt,3,0.274297,0.947028,0.08675,0.105944
CCTV01^20260318-110000-20260318-120000_000728.txt,10,0.443594,0.390896,0.089469,0.117903
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.277316,0.933146,0.083289,0.133708
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.168258,0.866035,0.078547,0.132625
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.283789,0.814118,0.063203,0.113986
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.522637,0.874118,0.068914,0.193708
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.252484,0.737194,0.071375,0.094778
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.32423,0.646715,0.078258,0.073708
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.379977,0.581743,0.061516,0.059319
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.821238,0.89075,0.086742,0.1635
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.716527,0.821444,0.063086,0.140167
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.903754,0.822701,0.089539,0.152014
CCTV01^20260318-110000-20260318-120000_000728.txt,3,0.774363,0.623375,0.05907,0.123861
CCTV01^20260318-110000-20260318-120000_000728.txt,2,0.224512,0.832826,0.04832,0.112403
CCTV01^20260318-110000-20260318-120000_000728.txt,2,0.682453,0.709292,0.043312,0.095861
CCTV01^20260318-110000-20260318-120000_000728.txt,2,0.804656,0.549646,0.033563,0.069042
CCTV01^20260318-110000-20260318-120000_000728.txt,4,0.750781,0.663375,0.076719,0.137972
CCTV01^20260318-110000-20260318-120000_000728.txt,10,0.072902,0.815375,0.143102,0.36925
CCTV01^20260318-110000-20260318-120000_000728.txt,10,0.249535,0.597583,0.185617,0.239
CCTV01^20260318-110000-20260318-120000_000728.txt,10,0.354297,0.459028,0.131406,0.146111
CCTV01^20260318-110000-20260318-120000_000728.txt,10,0.628223,0.358125,0.041992,0.118194
CCTV01^20260318-110000-20260318-120000_000728.txt,10,0.678199,0.358236,0.050133,0.117417
CCTV01^20260318-110000-20260318-120000_000728.txt,2,0.973496,0.658139,0.048086,0.082111
CCTV01^20260318-110000-20260318-120000_000728.txt,0,0.924348,0.732222,0.042289,0.097222
CCTV01^20260318-110000-20260318-120000_000728.txt,0,0.74207,0.552,0.029922,0.074611
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.277211,0.925813,0.070672,0.147542
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.523203,0.871597,0.072344,0.191528
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.742109,0.927861,0.077344,0.139889
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.85068,0.9305,0.103172,0.139
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.075676,0.952778,0.092789,0.094444
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.175367,0.832118,0.071984,0.132708
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.289992,0.677431,0.070844,0.093194
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.229379,0.689597,0.068602,0.078639
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.373359,0.59416,0.068484,0.073069
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.476754,0.477958,0.049555,0.046556
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.504789,0.428715,0.034594,0.058264
CCTV01^20260318-110000-20260318-120000_000730.txt,5,0.764684,0.695236,0.078695,0.15325
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.832547,0.709236,0.080859,0.14375
CCTV01^20260318-110000-20260318-120000_000730.txt,10,0.108633,0.718729,0.195234,0.319597
CCTV01^20260318-110000-20260318-120000_000730.txt,10,0.350828,0.5135,0.150531,0.187389
CCTV01^20260318-110000-20260318-120000_000730.txt,10,0.416824,0.399049,0.101383,0.116958
CCTV01^20260318-110000-20260318-120000_000730.txt,10,0.494648,0.346694,0.071641,0.0995
CCTV01^20260318-110000-20260318-120000_000730.txt,10,0.689762,0.389,0.062555,0.138667
CCTV01^20260318-110000-20260318-120000_000730.txt,10,0.638855,0.382438,0.047352,0.122625
CCTV01^20260318-110000-20260318-120000_000730.txt,2,0.703633,0.814889,0.044609,0.105222
CCTV01^20260318-110000-20260318-120000_000730.txt,4,0.81498,0.795681,0.054758,0.12775
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.285781,0.801076,0.061281,0.105847
CCTV01^20260318-110000-20260318-120000_000730.txt,3,0.927188,0.8605,0.094375,0.161778
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.288344,0.766458,0.055344,0.105694
CCTV01^20260318-110000-20260318-120000_000731.txt,1,0.879617,0.872958,0.045484,0.094361
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.278047,0.895583,0.063484,0.144111
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.522391,0.871319,0.072484,0.193194
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.751402,0.94959,0.077977,0.100819
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.193945,0.748681,0.073859,0.122917
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.105293,0.842528,0.069305,0.122278
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.334531,0.622431,0.063641,0.073833
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.311559,0.585903,0.068492,0.065194
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.961434,0.93384,0.077133,0.129625
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.858961,0.756806,0.085484,0.165556
CCTV01^20260318-110000-20260318-120000_000731.txt,3,0.495809,0.450528,0.037867,0.047278
